PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo
8,6,1,2.0,0,0,2,0,1,45,0,0,0,2.0,1,3.0,1,1098,10466,0,2,61,0
8,6,1,2.0,0,0,0,1,1,8,1,0,0,3.0,1,2.0,1,1829,16032,0,4,37,0
8,6,1,2.0,0,0,0,1,1,13,0,1,0,3.0,1,1.0,0,1648,37416,1,2,61,4
8,6,1,2.0,0,0,0,0,1,32,0,0,0,4.0,1,1.0,0,1648,34588,1,2,46,4
8,6,1,2.0,0,0,0,0,1,32,1,0,0,4.0,1,3.0,1,1098,28398,0,2,49,0
8,6,1,2.0,0,2,0,1,1,8,1,0,0,3.0,1,2.0,0,2915,12252,0,2,43,0
8,6,1,2.0,0,0,0,0,1,32,1,0,0,4.0,1,1.0,0,3571,5948,1,4,57,6
8,6,1,2.0,0,0,0,1,1,19,0,0,0,0.0,1,3.0,1,1829,16729,0,2,39,0
8,6,1,2.0,0,0,0,1,1,2,0,1,0,0.0,1,2.0,0,1829,5447,0,4,43,0
8,6,1,2.0,0,0,0,1,1,2,1,0,0,0.0,1,3.0,1,1829,18906,0,1,37,0
8,6,1,2.0,0,0,0,1,1,30,0,0,0,2.0,0,2.0,0,1829,0,0,2,54,0
8,6,1,2.0,0,0,0,1,1,19,0,1,0,2.0,1,3.0,1,1829,24720,0,1,49,0
8,6,1,2.0,0,2,0,1,1,8,1,0,0,3.0,1,2.0,1,2727,17673,0,2,42,0
8,6,1,2.0,0,0,0,1,1,16,0,0,0,2.0,0,3.0,1,0,0,0,2,22,0
8,6,1,2.0,0,0,0,1,1,27,0,0,0,3.0,1,1.0,0,1829,5046,0,1,56,0
8,6,1,2.0,0,0,0,0,1,27,0,0,0,4.0,1,3.0,1,2127,12460,0,2,62,0
8,6,1,2.0,0,2,0,1,1,22,1,0,0,0.0,1,1.0,0,2727,10118,0,2,38,0
8,6,1,2.0,0,2,0,1,1,0,1,0,0,2.0,1,3.0,1,2727,28045,0,1,55,0
8,6,1,2.0,0,2,0,1,1,32,1,0,0,4.0,1,3.0,1,2727,23329,1,2,41,9
8,6,1,2.0,0,0,0,1,1,8,1,0,0,3.0,1,3.0,1,3571,19091,1,1,54,9
8,6,1,2.0,0,0,0,0,1,35,0,0,0,2.0,1,1.0,0,1829,17130,0,2,50,0
8,6,1,2.0,0,0,0,1,1,26,0,0,0,4.0,1,0.0,0,1829,28636,0,1,48,0
8,6,1,2.0,0,0,0,1,1,33,1,0,0,2.0,1,0.0,1,2743,52696,0,3,51,0
8,6,1,2.0,0,2,3,1,1,32,1,0,0,4.0,1,3.0,1,2727,14418,0,2,61,0
8,6,1,2.0,0,2,0,1,1,8,1,0,1,4.0,1,3.0,1,1829,24874,1,1,40,8
8,6,1,2.0,0,0,0,1,1,48,1,0,0,4.0,1,0.0,0,1829,19371,0,2,38,0
8,6,1,2.0,0,0,3,1,1,32,0,0,0,3.0,1,0.0,0,1829,14973,0,2,42,0
8,6,1,2.0,0,0,0,1,1,8,0,0,0,4.0,1,0.0,0,1829,12788,1,2,45,6
8,6,1,2.0,0,0,0,0,2,29,0,0,0,2.0,0,1.0,0,1829,0,0,2,60,0
8,6,1,2.0,0,2,0,1,1,28,1,0,0,3.0,1,0.0,0,2727,18750,0,2,59,0
8,6,1,2.0,0,2,0,1,1,8,1,0,0,4.0,1,1.0,0,4090,44421,0,2,37,0
8,6,1,2.0,0,0,0,1,1,27,1,0,0,3.0,0,2.0,0,1829,0,0,0,54,0
8,6,1,2.0,0,2,0,1,1,1,1,0,0,2.0,1,0.0,0,4090,32493,1,2,37,6
8,6,1,2.0,0,2,0,1,1,8,0,0,1,0.0,0,0.0,0,2574,0,0,1,52,0
8,6,1,2.0,0,0,2,0,1,8,0,0,0,4.0,0,1.0,0,1829,0,0,2,27,0
8,6,1,2.0,0,3,0,1,1,22,0,0,0,4.0,0,0.0,0,1829,0,0,1,55,0
8,6,1,2.0,0,2,0,1,1,8,1,0,0,3.0,0,1.0,0,2727,0,0,0,43,0
8,6,1,2.0,0,2,0,1,1,8,1,0,1,0.0,0,0.0,0,1829,0,0,0,48,0
8,6,1,2.0,0,1,0,0,1,8,0,0,1,0.0,0,0.0,0,2743,0,1,1,66,4
8,6,1,2.0,0,2,0,1,1,8,1,0,1,0.0,0,0.0,0,1829,0,0,1,69,0
8,6,1,2.0,0,0,3,1,1,8,0,0,1,0.0,0,0.0,0,2743,0,1,0,43,4
8,6,1,2.0,0,2,0,1,1,36,0,0,1,0.0,0,2.0,0,2574,0,0,0,58,0
8,6,1,2.0,0,0,0,1,1,12,1,0,0,0.0,0,0.0,0,1829,0,0,0,35,0
8,6,1,2.0,0,2,0,0,1,12,0,0,1,0.0,0,3.0,1,2574,0,0,2,69,0
8,6,1,2.0,0,2,0,1,1,30,1,0,1,0.0,0,0.0,0,2574,0,0,1,68,0
8,6,1,2.0,0,2,0,1,1,7,1,0,1,0.0,0,0.0,0,1829,0,0,1,65,0
8,6,0,2.0,0,0,0,0,1,8,1,0,0,2.0,0,0.0,0,3467,0,0,2,51,0
8,6,0,2.0,0,2,0,1,1,19,1,0,1,2.0,0,0.0,0,1759,0,0,1,22,0
8,6,0,2.0,0,3,0,1,1,22,0,0,0,2.0,0,0.0,0,1759,0,0,1,24,0
8,6,0,2.0,0,2,3,1,1,50,0,0,1,0.0,0,0.0,0,2504,0,0,1,68,0
8,6,0,2.0,0,0,0,1,1,19,0,0,0,2.0,1,3.0,1,1829,25736,0,1,50,0
8,6,0,2.0,0,0,0,1,1,36,1,0,0,4.0,1,0.0,0,3571,14694,1,1,40,8
8,6,0,2.0,0,2,3,1,1,50,1,0,0,3.0,1,0.0,1,2727,14329,0,2,42,0
8,6,0,2.0,0,0,0,1,1,12,0,0,0,3.0,0,0.0,0,1829,0,0,2,68,0
8,6,0,2.0,0,3,0,1,1,22,0,0,0,3.0,0,0.0,0,1829,0,0,1,59,0
8,6,0,2.0,0,0,0,1,1,8,0,0,0,4.0,0,0.0,0,1829,0,0,1,40,0
8,6,0,2.0,0,3,3,1,1,22,0,0,1,0.0,0,0.0,0,2743,0,1,1,21,4
8,6,0,2.0,0,2,0,0,1,8,1,0,1,3.0,0,0.0,0,4689,0,1,2,36,6
8,6,0,2.0,0,0,0,1,1,8,0,0,1,0.0,0,0.0,0,2743,0,1,1,33,4
8,6,0,2.0,0,3,0,1,1,32,1,0,0,0.0,0,0.0,0,1829,0,0,1,66,0
8,6,0,2.0,0,2,0,1,1,32,0,0,1,0.0,0,0.0,0,2574,0,0,0,53,0
8,6,0,2.0,0,0,3,1,1,8,0,0,0,0.0,0,0.0,1,1829,0,0,1,60,0
4,1,0,1.0,1,0,0,1,1,32,0,0,0,4.0,0,0.0,0,3991,3816,1,7,60,6
4,1,0,1.0,1,2,3,0,1,35,1,0,0,2.0,1,0.0,0,2713,4122,1,7,38,5
4,1,0,1.0,1,2,0,0,1,49,0,0,0,4.0,0,3.0,1,981,13243,1,9,48,5
4,1,0,1.0,1,0,0,1,1,10,0,0,0,2.0,0,0.0,0,981,14233,0,8,50,0
4,1,0,1.0,1,0,0,1,1,8,0,0,0,0.0,0,0.0,0,3715,0,0,6,67,0
4,1,0,1.0,1,3,3,1,1,43,0,0,0,3.0,1,3.0,1,1202,24910,0,9,38,0
4,1,0,1.0,1,0,0,1,1,8,0,0,0,3.0,0,3.0,1,1317,17300,1,6,69,6
4,1,0,1.0,1,0,0,0,1,4,0,0,0,0.0,0,0.0,0,2881,9588,0,4,37,0
4,1,0,1.0,1,0,0,0,1,32,0,0,0,4.0,1,0.0,0,5150,7691,1,5,41,8
4,1,0,1.0,1,0,0,1,0,48,0,0,0,0.0,0,0.0,0,1098,5551,0,3,46,0
4,1,0,1.0,1,0,0,0,1,8,1,0,0,4.0,1,3.0,1,3571,4781,1,3,42,6
4,1,0,1.0,1,0,0,0,1,32,0,1,0,4.0,0,0.0,0,2881,9969,1,3,57,6
4,1,0,1.0,1,0,0,1,1,33,1,1,0,4.0,0,0.0,0,1829,7148,1,4,49,5
4,1,0,1.0,1,0,1,1,1,8,1,1,0,4.0,0,0.0,0,2881,18169,1,6,38,8
4,1,0,1.0,1,0,0,1,1,32,0,1,0,4.0,0,0.0,1,0,7246,1,4,45,3
4,1,0,1.0,1,0,0,1,1,32,0,1,0,4.0,0,0.0,1,0,7246,1,6,48,3
4,1,0,1.0,1,0,0,1,1,35,0,0,0,3.0,1,0.0,0,2881,6604,1,3,51,6
4,1,0,1.0,1,0,3,0,1,32,0,0,0,4.0,1,0.0,0,2881,7485,1,5,57,6
4,1,0,1.0,1,0,0,1,1,12,0,0,0,2.0,1,0.0,0,2881,5539,0,4,46,0
4,1,0,1.0,1,0,3,1,1,8,1,0,0,2.0,1,3.0,1,276,12139,0,6,46,0
4,1,0,1.0,1,0,3,1,2,35,1,0,0,0.0,0,0.0,0,1049,0,1,4,26,3
4,1,0,1.0,1,0,0,1,1,32,0,0,0,4.0,0,0.0,0,1913,11957,1,6,42,6
4,1,0,1.0,1,3,0,1,1,32,0,0,0,4.0,0,3.0,1,3007,0,1,9,40,5
4,1,0,1.0,1,0,3,0,1,17,0,0,0,2.0,1,0.0,0,276,29517,0,8,58,0
4,1,0,1.0,1,0,3,0,1,41,1,0,0,3.0,1,0.0,0,0,2649,0,9,37,0
4,1,0,1.0,1,0,3,1,2,48,1,0,0,4.0,1,0.0,0,3991,12505,1,7,40,8
4,1,0,2.0,1,3,2,0,1,28,0,0,0,0.0,0,0.0,1,0,0,0,9,67,0
4,1,0,2.0,1,0,0,1,1,50,0,0,0,4.0,0,0.0,0,1257,1926,1,5,38,3
4,1,0,1.0,1,0,0,0,1,32,0,1,0,0.0,0,0.0,0,2881,13633,0,2,40,0
4,1,0,1.0,1,0,0,0,2,28,1,0,0,2.0,1,0.0,0,2878,5742,0,3,55,0
4,1,0,1.0,1,0,0,0,1,10,1,0,0,4.0,1,0.0,0,2881,6974,1,3,53,6
4,1,0,1.0,1,0,0,1,1,4,0,1,0,3.0,0,3.0,1,2881,11394,1,6,37,7
4,1,0,1.0,1,3,0,1,1,32,0,0,0,4.0,1,0.0,0,2881,5104,1,3,42,5
4,1,0,1.0,1,0,0,1,1,35,0,0,0,2.0,1,0.0,0,4717,6905,0,3,48,0
4,1,0,1.0,1,0,3,1,1,50,0,0,0,3.0,1,0.0,0,3025,13709,0,3,37,0
4,1,0,1.0,1,0,0,0,1,32,0,0,0,3.0,1,0.0,0,2815,2947,1,2,52,5
4,1,0,1.0,1,0,3,1,1,32,0,1,0,3.0,0,0.0,0,5365,17307,1,4,45,10
4,1,0,1.0,1,0,0,1,1,33,0,0,0,4.0,0,2.0,0,5711,0,1,2,42,7
4,1,0,2.0,0,0,0,0,1,32,1,0,0,4.0,1,0.0,1,3025,4354,1,3,36,5
4,1,0,2.0,1,0,0,1,1,52,0,0,0,4.0,0,0.0,0,1465,0,1,1,58,3
4,1,0,2.0,1,0,0,1,1,33,0,0,0,2.0,0,0.0,0,1465,0,0,1,55,0
4,1,0,2.0,1,2,0,1,0,29,1,0,1,2.0,0,0.0,0,1465,0,0,2,44,0
4,1,0,2.0,1,0,0,1,1,8,0,0,1,0.0,0,0.0,0,2197,0,1,1,30,4
4,1,0,2.0,1,0,0,1,1,28,0,0,0,0.0,0,0.0,0,1649,0,0,0,44,0
4,1,0,2.0,1,0,0,1,1,33,0,0,1,0.0,0,0.0,0,2197,0,1,1,62,4
4,1,0,2.0,1,2,1,1,1,8,1,0,1,0.0,0,0.0,0,1465,0,0,0,66,0
4,1,0,1.0,1,2,0,1,2,16,1,0,1,4.0,0,0.0,0,1465,0,1,1,28,3
4,1,0,1.0,1,0,0,1,1,32,0,0,0,3.0,0,0.0,0,1465,0,1,2,71,3
5,2,0,2.0,1,2,0,0,1,11,0,0,0,2.0,0,0.0,0,1408,0,0,9,64,0
10,6,0,2.0,0,0,0,0,1,32,0,0,0,3.0,0,3.0,1,0,14458,0,7,46,0
10,6,0,2.0,0,0,0,1,1,32,0,1,0,3.0,0,0.0,0,0,30034,1,7,53,2
10,6,0,2.0,0,0,0,1,1,32,1,0,0,4.0,1,1.0,0,828,16993,1,2,43,6
10,6,0,2.0,0,3,0,1,1,45,0,0,0,0.0,0,3.0,1,0,0,0,1,67,0
10,6,0,2.0,0,0,0,1,1,32,0,0,0,4.0,0,0.0,1,0,0,1,2,60,2
10,6,0,2.0,0,0,1,1,1,19,0,0,0,4.0,1,2.0,0,0,10065,0,2,48,0
10,6,0,2.0,0,3,0,1,1,45,1,0,0,3.0,0,0.0,0,828,0,1,2,42,2
10,6,0,2.0,0,3,0,1,1,33,0,0,0,0.0,0,0.0,0,0,0,0,2,55,0
10,6,0,2.0,0,3,0,1,1,35,0,0,0,0.0,0,0.0,1,1472,0,0,0,48,0
6,4,1,1.0,1,3,0,1,1,43,1,0,0,3.0,1,3.0,1,2523,15851,0,4,38,0
1,5,0,1.0,1,3,0,1,2,28,0,0,0,4.0,0,3.0,1,2841,7741,0,7,60,0
1,5,0,1.0,1,3,0,1,1,43,1,0,0,2.0,1,0.0,0,2563,6911,0,7,54,0
1,5,0,1.0,1,0,0,1,1,0,0,0,0,2.0,0,0.0,0,6191,17215,0,8,51,0
1,5,0,1.0,1,3,0,1,1,43,0,0,0,4.0,0,0.0,0,2112,0,1,4,24,4
1,5,0,1.0,1,0,0,1,1,32,0,0,0,2.0,0,1.0,0,2256,7052,0,6,52,0
1,5,0,1.0,1,0,2,1,1,32,0,0,0,3.0,0,1.0,0,2256,22327,0,9,47,0
1,5,0,1.0,1,0,0,1,1,48,1,0,0,3.0,1,3.0,1,2881,9685,0,4,62,0
1,0,0,1.0,1,2,3,0,1,9,1,0,0,3.0,0,3.0,1,4177,10311,0,7,48,0
1,0,0,1.0,1,0,0,1,1,52,0,0,0,3.0,1,3.0,1,3073,4205,0,5,40,0
1,0,0,1.0,1,3,3,1,1,32,0,0,0,4.0,0,2.0,1,2294,12110,1,5,52,6
1,0,0,1.0,1,0,3,1,1,4,0,0,0,4.0,0,2.0,0,1319,6752,0,6,48,0
1,0,0,1.0,1,0,0,1,1,32,0,0,0,4.0,0,3.0,1,5437,22163,1,7,53,6
1,0,0,1.0,1,0,0,0,1,8,0,0,0,4.0,1,3.0,1,7645,20640,0,4,39,0
1,0,0,2.0,1,3,3,1,1,43,1,0,0,4.0,0,3.0,1,2412,6135,1,9,60,5
1,0,0,2.0,1,0,1,1,1,8,0,0,0,0.0,0,0.0,0,1809,0,0,7,52,0
1,0,1,1.0,1,2,0,0,1,48,0,0,0,2.0,1,2.0,0,7339,21930,1,8,52,8
1,0,1,1.0,1,0,0,0,1,52,0,0,0,2.0,0,3.0,1,4453,18727,0,7,54,0
1,0,1,1.0,1,0,0,1,1,8,0,0,0,4.0,0,3.0,1,4545,0,0,7,44,0
1,0,1,1.0,1,0,3,1,1,45,0,0,0,2.0,0,3.0,1,3073,9948,0,7,57,0
1,0,1,1.0,1,3,0,1,1,43,0,0,0,0.0,0,3.0,1,2561,8643,0,5,50,0
1,0,1,1.0,1,0,0,1,1,32,0,0,0,0.0,0,3.0,1,4525,0,0,8,52,0
1,0,1,1.0,1,0,0,0,1,33,1,0,0,4.0,0,3.0,1,4893,14762,0,5,44,0
1,0,1,1.0,1,3,2,1,1,43,0,0,0,3.0,0,3.0,1,4453,17495,0,4,40,0
1,0,1,1.0,1,3,0,1,1,43,1,0,0,2.0,1,3.0,1,0,10623,0,9,46,0
1,0,1,1.0,1,3,3,1,1,21,0,0,0,3.0,1,1.0,1,3575,21556,0,8,49,0
1,0,1,1.0,1,0,0,0,1,12,0,0,0,3.0,1,3.0,1,4431,3924,0,7,43,0
1,0,1,1.0,1,3,0,0,1,12,0,0,0,2.0,0,2.0,1,3513,9897,0,7,54,0
1,0,1,1.0,1,0,0,0,2,22,1,0,0,4.0,0,3.0,1,3207,17594,1,8,39,8
1,0,1,1.0,1,0,0,1,1,29,0,0,0,2.0,1,3.0,1,3513,12080,0,4,46,0
1,0,1,1.0,1,0,3,0,1,32,0,0,0,3.0,1,3.0,1,5884,12137,0,7,40,0
1,0,1,1.0,1,0,3,0,2,49,0,0,0,4.0,0,0.0,1,5658,14652,1,8,60,10
1,0,1,1.0,1,0,3,1,1,1,0,0,0,2.0,0,3.0,1,4431,19075,0,4,58,0
1,0,1,1.0,1,0,0,0,1,8,0,0,0,4.0,1,3.0,1,5454,19194,0,5,40,0
1,0,1,1.0,1,0,3,1,1,9,1,0,0,2.0,0,2.0,0,5421,17930,0,7,41,0
1,0,1,1.0,1,0,3,1,1,43,0,0,0,3.0,0,3.0,1,3726,12266,0,4,53,0
1,0,1,1.0,1,0,0,0,1,33,0,0,0,2.0,0,1.0,0,5454,15488,0,9,43,0
1,0,1,1.0,1,0,3,1,1,20,0,0,0,0.0,1,2.0,0,5454,10478,0,4,38,0
1,0,1,1.0,1,2,0,1,2,42,0,0,0,2.0,0,3.0,1,2204,20020,0,9,54,0
1,0,1,1.0,1,0,3,1,1,1,0,1,0,2.0,0,2.0,0,4869,16852,0,5,65,0
1,0,1,1.0,1,0,3,1,1,48,0,0,0,2.0,0,0.0,0,1926,14092,0,9,45,0
1,0,1,1.0,1,0,2,0,2,2,1,0,0,2.0,1,2.0,0,3010,14493,0,4,39,0
1,0,1,1.0,1,3,3,1,1,32,0,0,0,4.0,1,1.0,0,1144,10803,1,8,43,5
1,0,1,1.0,1,3,0,0,1,7,1,0,0,3.0,1,3.0,1,7132,32325,1,9,38,9
1,0,1,1.0,1,0,0,1,1,1,0,0,0,4.0,1,3.0,1,3371,8762,1,4,41,7
1,0,1,1.0,1,0,3,0,1,8,1,0,0,4.0,0,0.0,0,1788,20949,1,6,38,8
1,0,1,1.0,1,0,0,1,1,45,0,0,0,2.0,0,3.0,1,2287,10003,0,6,59,0
1,0,1,1.0,1,0,0,1,1,47,0,0,0,2.0,0,2.0,0,5501,31981,0,4,43,0
1,0,1,1.0,1,3,3,1,1,6,0,0,0,2.0,1,1.0,0,2287,17600,0,8,42,0
1,0,1,1.0,1,0,0,1,1,8,0,0,0,2.0,1,2.0,0,3373,18100,0,4,44,0
1,0,1,1.0,1,0,0,1,1,39,0,0,0,0.0,1,3.0,1,1972,14369,0,8,45,0
1,0,1,1.0,1,0,3,1,1,30,0,0,0,0.0,0,2.0,0,1144,0,0,6,25,0
1,0,1,1.0,1,0,0,1,1,25,0,0,0,3.0,0,2.0,0,3010,11104,0,9,46,0
1,0,1,1.0,1,0,3,1,1,39,0,0,0,4.0,0,1.0,0,2156,13055,1,5,46,6
1,0,1,1.0,1,0,3,1,1,11,0,0,0,2.0,0,1.0,1,3299,23044,0,7,46,0
1,0,1,1.0,1,0,3,0,1,20,0,0,0,2.0,1,3.0,1,2524,19928,0,4,54,0
1,0,1,1.0,1,0,0,0,1,8,0,0,0,4.0,0,3.0,1,3299,13815,0,8,56,0
1,0,1,1.0,1,0,1,1,1,8,0,0,0,4.0,0,3.0,1,3667,15527,0,6,50,0
1,0,1,1.0,1,0,0,1,1,33,1,0,0,3.0,0,3.0,1,2524,18450,0,7,62,0
1,0,1,1.0,1,0,0,1,1,8,1,0,0,1.0,0,3.0,1,2708,21375,0,4,61,0
1,0,1,1.0,1,0,3,0,2,6,0,0,0,4.0,0,0.0,0,1512,14460,0,5,61,0
1,0,1,1.0,1,3,3,0,1,16,0,0,0,2.0,1,2.0,0,1144,20570,0,9,61,0
1,0,1,1.0,1,3,0,1,2,43,0,0,0,3.0,1,3.0,1,3667,15098,0,6,39,0
1,0,1,1.0,1,3,0,1,1,32,0,0,0,0.0,1,1.0,1,2287,23356,0,4,50,0
1,0,1,1.0,1,3,0,0,1,32,1,0,0,3.0,1,1.0,0,2859,32778,1,9,62,5
1,0,1,1.0,1,0,3,0,1,11,0,0,0,3.0,1,2.0,0,3371,17291,0,7,57,0
1,0,1,1.0,1,0,2,0,1,35,0,0,0,2.0,0,3.0,1,6919,11015,0,6,33,0
1,0,1,1.0,1,0,3,0,1,47,0,0,0,2.0,1,3.0,1,2287,19231,0,7,60,0
1,0,1,1.0,1,0,0,1,1,11,1,0,0,4.0,0,3.0,1,2736,3893,0,7,43,0
1,0,1,1.0,1,0,0,0,1,13,0,0,0,2.0,0,2.0,1,2287,20298,0,7,40,0
1,0,1,1.0,1,0,0,1,1,2,0,0,0,2.0,0,3.0,1,4061,8593,0,4,27,0
1,0,1,1.0,1,3,0,1,1,32,0,0,0,4.0,0,3.0,1,3667,22821,1,6,42,10
1,0,1,1.0,1,0,0,1,1,8,0,0,0,4.0,0,3.0,1,5639,30516,0,4,56,0
1,0,1,1.0,1,0,0,1,1,48,0,0,0,2.0,1,3.0,1,5664,17675,0,6,41,0
1,0,1,1.0,1,3,3,0,1,8,1,0,0,4.0,0,3.0,1,4259,22155,0,7,37,0
1,0,1,1.0,1,0,0,0,1,32,0,0,0,4.0,0,2.0,1,3667,15890,0,4,54,0
1,0,1,1.0,1,0,3,0,1,48,0,0,0,2.0,1,3.0,1,3010,10862,0,7,62,0
1,0,1,1.0,1,0,0,1,1,8,0,0,0,4.0,0,3.0,1,5584,3225,1,4,26,8
1,0,1,1.0,1,0,1,1,1,8,0,0,0,0.0,1,2.0,0,5139,23795,0,7,58,0
1,0,1,1.0,1,0,0,0,1,8,1,0,0,0.0,0,3.0,1,2236,22466,0,8,59,0
1,0,1,1.0,1,0,0,0,1,8,0,0,0,4.0,1,3.0,1,4955,17984,0,7,42,0
1,0,1,1.0,1,0,3,1,1,43,0,0,0,2.0,0,3.0,1,2215,18638,0,8,46,0
1,0,1,1.0,1,0,1,0,1,8,1,0,0,3.0,0,3.0,1,2307,11871,0,9,61,0
1,0,1,1.0,1,0,0,1,1,8,0,0,0,2.0,0,3.0,1,8487,38181,0,11,48,0
1,0,1,1.0,1,0,0,1,0,9,1,0,0,4.0,1,1.0,1,2144,12075,0,6,47,0
1,0,1,1.0,1,0,0,1,1,8,0,0,0,2.0,0,2.0,1,2236,10760,0,5,44,0
1,0,1,1.0,1,0,0,1,1,20,0,0,0,4.0,0,2.0,1,5658,16860,0,8,50,0
1,0,1,1.0,1,0,0,1,1,39,1,0,0,0.0,1,2.0,0,2236,14829,0,7,61,0
1,0,1,1.0,1,0,0,1,1,8,0,0,0,4.0,0,3.0,1,5584,5607,1,8,59,8
1,0,1,1.0,1,0,3,0,1,0,0,0,0,4.0,0,3.0,1,5139,9408,0,9,25,0
1,0,1,1.0,1,0,0,1,1,50,0,0,0,2.0,1,3.0,1,5658,18086,0,9,45,0
1,0,1,1.0,1,0,3,0,1,24,0,0,0,2.0,0,3.0,1,2962,20490,0,7,44,0
1,0,1,1.0,1,0,0,0,1,8,0,0,0,4.0,0,3.0,1,2307,12755,0,4,46,0
1,0,1,1.0,1,0,3,0,2,22,0,0,0,3.0,1,1.0,0,3146,27050,0,9,62,0
1,0,1,1.0,1,0,3,1,1,50,0,0,0,3.0,0,3.0,1,3299,20984,0,7,42,0
1,0,1,1.0,1,0,3,1,2,45,1,1,0,2.0,0,2.0,0,5658,16460,0,8,61,0
1,0,1,1.0,1,3,2,1,1,52,1,1,0,3.0,0,2.0,0,5658,6279,0,6,47,0
1,0,1,1.0,1,0,0,1,1,50,0,0,0,2.0,0,2.0,0,5049,12342,0,6,44,0
1,0,1,1.0,1,3,0,1,1,39,1,1,0,4.0,0,3.0,1,5126,16626,0,4,56,0
1,0,1,1.0,1,3,3,1,1,21,1,0,0,3.0,1,2.0,1,2144,16411,0,9,50,0
1,0,1,1.0,1,3,3,0,1,32,0,0,0,3.0,0,3.0,1,2134,5830,0,7,40,0
1,0,1,1.0,1,3,0,1,1,35,0,0,0,3.0,0,3.0,1,2144,10115,0,7,39,0
1,0,1,1.0,1,0,0,1,1,32,0,0,0,4.0,0,2.0,1,4030,12322,1,6,53,8
1,0,1,1.0,1,0,0,0,1,50,0,0,0,3.0,1,3.0,1,3373,22144,0,6,60,0
1,0,1,1.0,1,3,3,1,1,32,0,0,0,4.0,1,2.0,1,5378,15421,1,6,57,10
1,0,1,1.0,1,0,0,0,1,8,1,0,0,2.0,1,2.0,0,2602,28018,0,7,38,0
1,0,1,1.0,1,0,3,1,1,32,0,0,0,4.0,1,3.0,1,3299,12372,0,5,53,0
1,0,1,1.0,1,0,0,0,1,47,0,0,0,4.0,1,3.0,1,3299,15557,0,6,56,0
1,0,1,1.0,1,3,0,1,1,43,0,0,0,0.0,0,0.0,0,3559,26191,0,7,58,0
1,0,1,1.0,1,0,0,1,1,32,0,0,0,3.0,1,3.0,1,3220,15228,0,5,49,0
1,0,1,1.0,1,3,3,1,1,13,0,0,0,3.0,1,3.0,1,3299,23036,0,4,38,0
1,0,1,1.0,1,0,0,1,1,39,0,0,0,2.0,0,2.0,0,3299,14966,0,4,48,0
1,0,1,1.0,1,0,0,1,1,32,0,1,0,0.0,0,3.0,1,3220,23451,0,8,48,0
1,0,0,1.0,1,0,0,0,1,7,0,0,0,2.0,0,3.0,1,2478,0,0,5,54,0
1,0,0,1.0,1,3,0,1,1,11,0,0,0,2.0,0,0.0,0,3301,11624,0,8,43,0
1,0,0,1.0,1,2,0,1,1,2,1,0,0,0.0,1,0.0,0,3575,5900,0,4,50,0
1,0,0,1.0,1,3,3,1,1,28,0,0,0,0.0,1,1.0,0,0,13451,0,4,54,0
1,0,0,1.0,1,0,0,1,1,2,0,0,0,2.0,1,2.0,0,1742,10446,0,6,40,0
1,0,0,1.0,1,0,2,0,1,27,0,0,0,0.0,1,3.0,1,2195,3214,0,8,43,0
1,0,0,1.0,1,2,3,1,1,48,0,0,0,2.0,0,2.0,1,4813,0,1,6,31,6
1,0,0,1.0,1,0,0,1,1,40,0,0,0,3.0,1,0.0,0,3667,11028,0,6,46,0
1,0,0,1.0,1,0,0,1,1,8,0,0,0,4.0,1,0.0,0,2195,16149,1,6,62,7
1,0,0,1.0,1,0,3,0,1,4,0,0,0,2.0,0,0.0,0,1319,21220,0,4,56,0
1,0,0,1.0,1,0,3,1,1,32,0,0,0,4.0,1,0.0,0,3667,19995,1,4,49,9
1,0,0,1.0,1,0,0,1,1,20,0,0,0,2.0,0,0.0,0,2110,7067,0,10,48,0
1,0,0,1.0,1,0,3,1,1,32,0,0,0,4.0,1,0.0,0,6329,11186,0,4,61,0
1,0,0,1.0,1,3,3,1,1,32,0,0,0,3.0,1,1.0,0,2195,26693,0,7,39,0
1,0,0,1.0,1,0,0,0,1,35,0,0,0,3.0,1,0.0,0,3207,6370,0,4,38,0
1,0,0,1.0,1,0,3,1,1,32,0,0,0,4.0,0,0.0,0,3575,7636,1,4,61,7
1,0,0,1.0,1,3,0,1,1,28,0,0,0,3.0,1,2.0,0,1472,7054,0,7,61,0
1,0,0,1.0,1,0,3,0,1,47,0,0,0,0.0,0,0.0,0,3207,7997,0,9,67,0
1,0,0,1.0,1,0,0,1,1,43,0,0,0,2.0,1,3.0,1,3299,10341,0,4,59,0
1,0,0,1.0,1,3,0,1,1,32,0,0,0,4.0,0,1.0,0,1829,17373,1,7,41,7
1,0,0,1.0,1,0,3,0,1,48,0,0,0,0.0,0,3.0,1,3575,14410,0,7,60,0
1,0,0,1.0,1,2,0,0,1,48,0,0,0,2.0,1,2.0,0,2243,11304,0,7,45,0
1,0,0,1.0,1,0,0,0,1,48,0,0,0,2.0,0,2.0,0,2477,0,0,5,59,0
1,0,0,1.0,1,0,3,1,1,4,0,0,0,0.0,0,3.0,1,732,13087,0,4,55,0
