criterion,max_depth,min_samples_split,min_samples_leaf,n_estimators,max_features,min_weight_fraction_leaf,max_leaf_nodes,accuracy,f1_score,recall,roc_auc,precision,cv_score,train_score,overfitting
entropy,20,5,4,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,20,5,2,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,25,5,8,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,25,5,6,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,25,5,4,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,25,5,2,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,20,20,8,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,20,20,6,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,20,20,4,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,20,20,2,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,5,2,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,5,4,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,5,6,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,5,8,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,10,2,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,10,4,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,10,6,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,10,8,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,20,2,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,20,4,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,20,6,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,20,8,200,sqrt,0.01,,0.8215782434239858,0.8152265862930679,0.8215782434239858,0.8864327851309747,0.8145650694338401,0.8160821442133376,0.8200057961968031,OK
entropy,30,20,8,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,20,6,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,20,4,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,20,2,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,5,8,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,5,6,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,5,4,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,5,2,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,10,8,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,10,6,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,10,4,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,10,2,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,5,8,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,5,6,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,5,4,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,5,2,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,10,8,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,10,6,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,10,4,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,10,2,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,20,8,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,20,6,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,20,4,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,20,20,2,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,20,8,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,20,6,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,20,4,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,20,2,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,10,8,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,10,6,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,10,4,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,10,2,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,5,8,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,5,6,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,5,4,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,25,5,2,300,sqrt,0.01,,0.8205082478823005,0.8148378580694905,0.8205082478823005,0.8861713840962052,0.8137451294566803,0.8168624188715677,0.8189134360300511,OK
entropy,30,10,2,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,10,4,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,10,6,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,10,8,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,5,2,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,5,4,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,5,6,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,5,8,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,10,2,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,10,4,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,10,6,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,10,8,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,20,2,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,20,4,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,20,6,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,20,8,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,20,8,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,20,6,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,20,4,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,20,2,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,10,2,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,10,4,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,10,6,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,10,8,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,20,2,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,20,4,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,20,6,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,20,8,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,5,2,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,5,4,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,5,6,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,30,5,8,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,5,2,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,5,4,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,5,6,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,25,5,8,200,sqrt,0.01,50.0,0.8214890771288453,0.8148187355678983,0.8214890771288453,0.8861598692453887,0.8143526621883187,0.8153242058561612,0.8194707626457409,OK
entropy,20,5,8,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,5,6,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,5,4,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,5,2,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,20,8,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,20,6,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,20,4,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,20,2,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,10,8,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,10,6,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,10,4,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,20,10,2,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,10,2,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,10,4,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,10,6,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,10,8,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,20,2,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,20,4,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,20,6,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,20,8,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,10,8,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,10,6,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,10,4,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,10,2,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,5,8,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,5,6,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,5,4,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,5,2,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,20,2,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,20,4,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,20,6,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,25,20,8,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,5,2,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,5,4,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,5,6,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,5,8,400,sqrt,0.01,,0.8202407489968792,0.8144024366168838,0.8202407489968792,0.886099112994535,0.8133733126177575,0.8161935971125664,0.8185121608667544,OK
entropy,30,20,2,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,20,4,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,20,6,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,20,8,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,10,8,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,10,6,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,10,4,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,10,2,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,20,8,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,20,6,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,20,4,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,20,2,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,10,2,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,10,4,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,10,6,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,10,8,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,5,2,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,5,4,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,5,6,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,30,5,8,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,5,2,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,5,4,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,5,6,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,5,8,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,10,8,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,10,6,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
