n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight,accuracy,f1_score,recall,roc_auc,precision,cv_score,train_score,overfitting
200,0.05,5,3,0.7,0.7,1,1.0,10,3,0.8241640659830584,0.8322528450573098,0.8241640659830584,0.9345569065518349,0.8682660659269731,0.8286777762999887,0.8359007512762779,OK
200,0.05,5,5,0.7,0.7,3,0.0,5,3,0.8239857333927775,0.832088216818707,0.8239857333927775,0.935465784267142,0.8681822445910614,0.8297478255122694,0.837216042089306,OK
200,0.05,5,3,0.7,0.7,3,1.0,5,3,0.8238965670976371,0.8320113855209519,0.8238965670976371,0.9352280095584001,0.8682259664903307,0.8301936803446591,0.8363020264395746,OK
200,0.05,5,3,0.7,0.7,3,0.0,5,3,0.8238074008024967,0.8319399859731123,0.8238074008024967,0.9352338763649475,0.8683556347005434,0.8302605580476993,0.836391198698085,OK
200,0.05,5,5,0.7,0.7,3,0.0,10,3,0.8236290682122158,0.8317589539364627,0.8236290682122158,0.9342810274317555,0.86801478530776,0.8285663129646187,0.8350759078850569,OK
200,0.05,5,3,0.7,0.7,3,1.0,10,3,0.8235399019170754,0.8316875599206301,0.8235399019170754,0.9348689609977087,0.8681445202903773,0.8284102431241934,0.8356109414361192,OK
200,0.05,5,5,0.7,0.7,3,0.1,5,3,0.8234507356219349,0.8316590161007966,0.8234507356219349,0.9351991926001392,0.8689653371822568,0.8298592620112784,0.8354103038544709,OK
200,0.05,5,5,0.7,0.7,3,1.0,10,3,0.8230049041462327,0.8311881674689282,0.8230049041462327,0.9342467414165437,0.8678082634576308,0.8280535461382829,0.8343402367523464,OK
500,0.03,4,4,0.75,0.7,1,0.5,5,3,0.822648238965671,0.8308858106200674,0.822648238965671,0.9322952227966522,0.868073106820812,0.8288561307565798,0.8326236707760216,OK
500,0.03,4,6,0.75,0.7,2,0.5,5,3,0.8225590726705305,0.8308194602933106,0.8225590726705305,0.932317814973729,0.8682915314545032,0.828789270944447,0.8316873620616626,OK
300,0.05,4,4,0.75,0.7,2,0.5,10,3,0.8224699063753901,0.8306942089295087,0.8224699063753901,0.9311947093257882,0.8675583696947776,0.8264484544289544,0.8325344985175112,OK
300,0.05,4,4,0.75,0.7,2,0.5,5,3,0.8223807400802496,0.8306334168456727,0.8223807400802496,0.9315036016623706,0.8678622275771417,0.8279644210918007,0.8326236707760216,OK
300,0.05,4,4,0.85,0.7,1,0.5,10,3,0.8222915737851092,0.830598716183614,0.8222915737851092,0.9318380096355635,0.8686026619727839,0.8269611884552931,0.8318211204494281,OK
300,0.05,4,4,0.75,0.7,1,0.1,10,3,0.8222915737851092,0.8305457116972319,0.8222915737851092,0.931274696769629,0.8677342730305934,0.8268720410451769,0.833091825133201,OK
300,0.05,4,4,0.75,0.7,1,0.5,5,3,0.8222915737851092,0.8305457116972319,0.8222915737851092,0.9316923736208331,0.8677342730305934,0.8281204700595008,0.832601377711394,OK
500,0.03,4,4,0.75,0.7,1,0.5,10,3,0.8222024074899688,0.8304847152702475,0.8222024074899688,0.9318962401764799,0.8680394116001914,0.8275408389483051,0.8318434135140558,OK
500,0.03,4,4,0.85,0.7,1,0.1,5,3,0.8222024074899688,0.8304847152702475,0.8222024074899688,0.9325790966836195,0.8680394116001914,0.8282988036433664,0.8320663441603318,OK
300,0.05,4,4,0.75,0.7,1,0.1,5,3,0.8222024074899688,0.8304633700754375,0.8222024074899688,0.9321213067856159,0.8676928073132917,0.8285440268575441,0.834251064493836,OK
300,0.05,4,6,0.75,0.8,1,0.1,5,3,0.8220240748996879,0.8302879483747815,0.8220240748996879,0.9321103686717145,0.8674369267008164,0.8283656455645918,0.8324453262590008,OK
300,0.05,4,4,0.85,0.7,2,0.1,5,3,0.8219349086045474,0.8302639616615082,0.8219349086045474,0.9326102205895397,0.8683509200096032,0.8280981407160665,0.8321555164188421,OK
500,0.03,4,4,0.75,0.7,1,0.1,5,3,0.8219349086045474,0.8302482077967919,0.8219349086045474,0.9324082234569959,0.8680894496650235,0.8286109105242202,0.8322892748066076,OK
500,0.03,4,4,0.75,0.8,2,0.5,5,3,0.8219349086045474,0.8302323344220137,0.8219349086045474,0.9325838497912968,0.8678286434194139,0.8278083423059216,0.8317319481909178,OK
300,0.05,4,4,0.85,0.8,2,0.5,5,3,0.821845742309407,0.8301446645486231,0.821845742309407,0.932706277117076,0.8677005164030966,0.826961195909838,0.8321778094834696,OK
300,0.05,4,6,0.75,0.7,1,0.5,5,3,0.8217565760142667,0.830078200994385,0.8217565760142667,0.9319067407658256,0.8679199775878988,0.8268943510067946,0.8322669817419801,OK
300,0.05,4,4,0.75,0.8,1,0.5,10,3,0.8216674097191262,0.8299958354890427,0.8216674097191262,0.93177389240062,0.8678787684839009,0.827161820073505,0.8314198452861314,OK
300,0.05,4,6,0.85,0.7,2,0.1,5,3,0.8216674097191262,0.8299905563726113,0.8216674097191262,0.9321248467570242,0.8677917330459437,0.8283879525443917,0.8325567915821388,OK
500,0.03,4,4,0.85,0.7,2,0.1,5,3,0.8216674097191262,0.8299746391878108,0.8216674097191262,0.9323913588741076,0.8675310688045492,0.8285440134393633,0.8323561540004905,OK
500,0.03,4,6,0.75,0.7,1,0.5,10,3,0.8216674097191262,0.8299586021220168,0.8216674097191262,0.9317049623955599,0.8672710668482104,0.8268274598855738,0.8312860868983659,OK
300,0.05,4,6,0.75,0.7,1,0.5,10,3,0.8216674097191262,0.8299478440629073,0.8216674097191262,0.9317597325149872,0.8670980996266932,0.8267828563623364,0.8325790846467664,OK
300,0.05,4,6,0.75,0.7,2,0.5,5,3,0.8216674097191262,0.8299478440629073,0.8216674097191262,0.9316159858108399,0.8670980996266932,0.8276968819523693,0.8330026528746907,OK
300,0.05,4,6,0.75,0.7,2,0.1,10,3,0.8216674097191262,0.8299424450104138,0.8216674097191262,0.9313196424740248,0.8670117261243674,0.8265376197299782,0.8320440510957041,OK
400,0.05,6,3,0.7,0.7,1,0.1,1,5,0.8209540793580027,0.8299004965044048,0.8209540793580027,0.9444839807543288,0.8793480230839493,0.8285886184535096,0.8449963216443365,OK
500,0.03,4,6,0.75,0.7,1,0.1,10,3,0.8215782434239858,0.8298976040614393,0.8215782434239858,0.9315849812297988,0.8675765890608701,0.8274962548068844,0.8318434135140558,OK
400,0.05,6,3,0.7,0.7,1,0.0,1,5,0.8208649130628622,0.8298211459673671,0.8208649130628622,0.9443709602065051,0.8794084193570219,0.8296586840657888,0.8456205274539091,OK
300,0.05,4,6,0.85,0.7,1,0.1,10,3,0.8214890771288453,0.8298046138269987,0.8214890771288453,0.9316762249872182,0.8673616212060019,0.8272733072634185,0.8313306730276211,OK
300,0.05,4,4,0.75,0.7,2,0.1,5,3,0.8214890771288453,0.8297723874554241,0.8214890771288453,0.9320237984720529,0.866842319271316,0.8283210942231678,0.8333593419087322,OK
300,0.05,4,6,0.85,0.7,1,0.1,5,3,0.8213999108337049,0.8297592290433525,0.8213999108337049,0.9322239062940134,0.8679297224747854,0.8274293547402097,0.8324230331943733,OK
500,0.03,4,4,0.75,0.7,2,0.1,5,3,0.8213999108337049,0.8297539885868808,0.8213999108337049,0.9322095475335825,0.8678424395848919,0.8289676119828574,0.8324230331943733,OK
500,0.03,4,4,0.75,0.8,2,0.1,5,3,0.8213999108337049,0.8297539885868808,0.8213999108337049,0.9323118487297827,0.8678424395848919,0.827719169550353,0.8313975522215039,OK
500,0.03,4,4,0.75,0.7,1,0.1,10,3,0.8213999108337049,0.8297487348297936,0.8213999108337049,0.9317464079035072,0.8677552304745328,0.827652312720038,0.8314198452861314,OK
500,0.03,4,4,0.75,0.7,2,0.5,5,3,0.8213999108337049,0.8297487348297936,0.8213999108337049,0.932243654561476,0.8677552304745328,0.8288115615242485,0.831887999643311,OK
300,0.05,4,6,0.75,0.8,2,0.5,5,3,0.8213999108337049,0.829743467766043,0.8213999108337049,0.9317081245048514,0.8676680951039921,0.826938887439129,0.8320886372249593,OK
300,0.05,4,6,0.75,0.8,1,0.5,5,3,0.8213999108337049,0.8297381873895715,0.8213999108337049,0.9319620677346879,0.8675810334336498,0.8269834805260037,0.8322446886773525,OK
300,0.05,4,4,0.85,0.7,1,0.5,5,3,0.8213999108337049,0.8297328936943134,0.8213999108337049,0.9321483935331325,0.8674940454239801,0.8282987961888216,0.8326459638406492,OK
500,0.03,4,6,0.75,0.7,1,0.1,5,3,0.8213999108337049,0.8297328936943134,0.8213999108337049,0.9322320203857806,0.8674940454239801,0.8280981764978813,0.8320886372249593,OK
500,0.03,4,6,0.85,0.7,2,0.1,5,3,0.8213999108337049,0.8297328936943134,0.8213999108337049,0.9322944074099795,0.8674940454239801,0.8281204462049575,0.8324676193236284,OK
300,0.05,4,4,0.75,0.8,1,0.1,5,3,0.8213999108337049,0.8297169326350328,0.8213999108337049,0.9320104539730928,0.8672335229651894,0.8280089619968619,0.8322223956127249,OK
500,0.03,4,6,0.75,0.7,2,0.5,10,3,0.8213999108337049,0.8297169326350328,0.8213999108337049,0.9314799355613832,0.8672335229651894,0.8272510375563424,0.8321109302895869,OK
500,0.03,4,4,0.75,0.7,2,0.1,10,3,0.8213999108337049,0.829711585603798,0.8213999108337049,0.9317049822830398,0.8671468292048679,0.8277637671099544,0.8317319481909178,OK
500,0.03,4,6,0.75,0.7,2,0.1,5,3,0.8213107445385645,0.8296663665482121,0.8213107445385645,0.9320931262267095,0.8677140808687822,0.8284994561343036,0.8318434135140558,OK
300,0.05,4,4,0.75,0.7,1,0.5,10,3,0.8213107445385645,0.8296452344822186,0.8213107445385645,0.9315689718085428,0.8673658482684431,0.8270057904876215,0.8319102927079386,OK
300,0.05,4,6,0.75,0.7,2,0.5,10,3,0.8213107445385645,0.8296292454411027,0.8213107445385645,0.9320846740477854,0.8671054465491481,0.826292417388526,0.8328688944869251,OK
500,0.03,4,6,0.85,0.7,1,0.5,5,3,0.821221578243424,0.8295575692869493,0.821221578243424,0.932174127932021,0.8672376730102381,0.8274739463361754,0.8320217580310766,OK
300,0.05,4,4,0.85,0.7,2,0.5,5,3,0.8211324119482836,0.8295016278669474,0.8211324119482836,0.9323639738143941,0.8676318261871259,0.8283879614898456,0.831887999643311,OK
300,0.05,4,6,0.75,0.7,1,0.1,5,3,0.8211324119482836,0.8294911046135942,0.8211324119482836,0.9318373135737698,0.8674574294822351,0.8274070805604067,0.8330472390039458,OK
500,0.03,4,6,0.75,0.7,1,0.5,5,3,0.8211324119482836,0.8294805280417291,0.8211324119482836,0.932340168501048,0.8672833274014512,0.828766963964647,0.83282430835767,OK
500,0.03,4,4,0.75,0.7,2,0.5,10,3,0.8211324119482836,0.829475219746173,0.8211324119482836,0.9316985387395775,0.8671963867461846,0.8272956187159455,0.8314867244800143,OK
500,0.03,4,4,0.85,0.7,2,0.5,5,3,0.8211324119482836,0.82945921474793,0.8211324119482836,0.9322344466583188,0.8669360058483832,0.8282542105564917,0.832489912388256,OK
300,0.05,4,4,0.75,0.8,1,0.1,10,3,0.8210432456531431,0.8294192574588162,0.8210432456531431,0.9314169718002696,0.8675907210891795,0.826849722138105,0.8308848117350692,OK
500,0.03,4,6,0.85,0.7,1,0.1,10,3,0.8210432456531431,0.8293928695179665,0.8210432456531431,0.9314250858920365,0.8671551153642302,0.8276968759887335,0.8313083799629936,OK
500,0.03,4,6,0.85,0.7,2,0.5,5,3,0.8210432456531431,0.8293928695179665,0.8210432456531431,0.9322448875852248,0.8671551153642302,0.8277414690756082,0.8319548788371938,OK
300,0.05,4,4,0.75,0.7,2,0.1,10,3,0.8210432456531431,0.8293768765843788,0.8210432456531431,0.9314046216753007,0.8668946346765584,0.8264707897360246,0.8316650689970351,OK
300,0.05,4,4,0.85,0.7,1,0.1,10,3,0.8209540793580027,0.829347340111924,0.8209540793580027,0.9317575051172475,0.8677244554363454,0.8267605732370797,0.8314644314153866,OK
300,0.05,4,6,0.75,0.8,2,0.5,10,3,0.8209540793580027,0.829347340111924,0.8209540793580027,0.9314626334539388,0.8677244554363454,0.8266045033966544,0.8311969146398556,OK
500,0.03,4,4,0.85,0.7,2,0.1,10,3,0.8209540793580027,0.8293368863333884,0.8209540793580027,0.931779699544728,0.8675496308051417,0.8274293443038468,0.8313306730276211,OK
500,0.03,4,6,0.85,0.7,1,0.5,10,3,0.8209540793580027,0.8293052050101273,0.8209540793580027,0.9314801145487018,0.8670269252239261,0.826961195909838,0.8314421383507591,OK
300,0.05,4,4,0.75,0.8,2,0.5,10,3,0.8208649130628622,0.8292649601472241,0.8208649130628622,0.931728429621749,0.8676834464134697,0.8269611974007468,0.8313083799629936,OK
500,0.03,4,6,0.85,0.7,2,0.1,10,3,0.8208649130628622,0.8292492716665479,0.8208649130628622,0.9316323134317732,0.8674212203963763,0.8269166013320545,0.8310408631874624,OK
500,0.03,4,4,0.85,0.7,1,0.5,10,3,0.8208649130628622,0.8292387460175016,0.8208649130628622,0.9316851146906983,0.867246771575582,0.8267159756774781,0.8313752591568763,OK
500,0.03,4,6,0.75,0.7,2,0.1,10,3,0.8208649130628622,0.8292014855107489,0.8208649130628622,0.9317186052067171,0.8666385174011764,0.8275408404392142,0.8317542412555454,OK
300,0.05,4,6,0.85,0.7,1,0.5,5,3,0.8207757467677218,0.82918777823008,0.8207757467677218,0.9323268637770477,0.8677300416179448,0.8277191814776246,0.8315536036738971,OK
500,0.03,4,6,0.85,0.8,1,0.1,5,3,0.8207757467677218,0.8291773673431111,0.8207757467677218,0.9324715650802264,0.867554936512292,0.8264261504309722,0.8311523285106004,OK
500,0.03,4,6,0.85,0.7,1,0.1,5,3,0.8207757467677218,0.829172141913759,0.8207757467677218,0.9322780599015665,0.867467494634807,0.8284771267908694,0.8321778094834696,OK
300,0.05,4,6,0.75,0.7,1,0.1,10,3,0.8206865804725814,0.8290687497467375,0.8206865804725814,0.93111110236062,0.8670772852759319,0.8274293815765709,0.831887999643311,OK
300,0.05,4,6,0.85,0.7,2,0.5,5,3,0.8206865804725814,0.8290687497467375,0.8206865804725814,0.932356854096618,0.8670772852759319,0.8281427412574858,0.832489912388256,OK
400,0.01,6,3,0.7,0.7,1,0.0,1,3,0.8206865804725814,0.8290421755246216,0.8206865804725814,0.9309829673281322,0.8666424859752007,0.8243083530225751,0.8319771719018213,OK
300,0.05,4,6,0.75,0.8,2,0.1,5,3,0.8205974141774409,0.8290126118639011,0.8205974141774409,0.9319610136982575,0.8674729258688175,0.8279643912736215,0.8320440510957041,OK
500,0.03,4,4,0.75,0.8,1,0.1,10,3,0.8205974141774409,0.8290021639455141,0.8205974141774409,0.9318642809964074,0.8672979830352188,0.8265822143077619,0.8305058296364001,OK
300,0.05,4,4,0.85,0.8,1,0.5,5,3,0.8205974141774409,0.8289969199715029,0.8205974141774409,0.9327600329750325,0.8672106221696589,0.8269388725300395,0.8317096551262902,OK
500,0.03,4,4,0.85,0.7,1,0.5,5,3,0.8205974141774409,0.8289969199715029,0.8205974141774409,0.932171801096882,0.8672106221696589,0.8281650527100126,0.8315313106092694,OK
500,0.03,4,6,0.75,0.8,2,0.1,5,3,0.8205974141774409,0.828965175538036,0.8205974141774409,0.9323964699564218,0.8666880021794092,0.8272064191240155,0.8317542412555454,OK
300,0.05,4,6,0.75,0.7,2,0.1,5,3,0.8205974141774409,0.8289598379774377,0.8205974141774409,0.9319235257987946,0.8666011560112908,0.8276969013341858,0.8333593419087322,OK
300,0.05,4,4,0.85,0.7,1,0.1,5,3,0.8205082478823005,0.828940619430993,0.8205082478823005,0.9323764631517216,0.8676072469447752,0.8285217154050172,0.8317319481909178,OK
300,0.05,4,4,0.85,0.8,2,0.1,10,3,0.8205082478823005,0.8289354328864275,0.8205082478823005,0.9322801480869478,0.8675195579060111,0.8265599058370529,0.8311969146398556,OK
500,0.03,4,6,0.75,0.8,1,0.5,5,3,0.8205082478823005,0.8289250197990851,0.8205082478823005,0.9323950778328344,0.8673444012089411,0.8276968715160068,0.8317542412555454,OK
500,0.03,4,4,0.85,0.7,1,0.1,10,3,0.8205082478823005,0.828919793244246,0.8205082478823005,0.9317434446690138,0.8672569334700451,0.8272510166836171,0.8314198452861314,OK
400,0.05,6,3,0.7,0.7,1,1.0,1,5,0.8198840838163174,0.8289193584180969,0.8198840838163174,0.9443448280580201,0.8792979372530373,0.8288784079182007,0.8440823059946051,OK
500,0.03,4,6,0.75,0.8,1,0.1,5,3,0.8205082478823005,0.8288934601163477,0.8205082478823005,0.9323147523018366,0.8668206992687251,0.8279420917483664,0.8320217580310766,OK
500,0.03,4,4,0.75,0.8,1,0.5,5,3,0.82041908158716,0.8288685565847144,0.82041908158716,0.9325133884502903,0.8677420108300196,0.8275408195664887,0.8316873620616626,OK
500,0.03,4,6,0.85,0.8,1,0.5,5,3,0.8203299152920196,0.8287861598450217,0.8203299152920196,0.9325595075159957,0.867701189736378,0.826559931182505,0.8307510533473037,OK
500,0.03,4,4,0.85,0.8,2,0.1,5,3,0.8203299152920196,0.8287810081432135,0.8203299152920196,0.9323090445951279,0.8676132866350238,0.8267159622592977,0.8307510533473037,OK
300,0.05,4,6,0.85,0.7,2,0.5,10,3,0.8203299152920196,0.8287758431154797,0.8203299152920196,0.9315552096725066,0.8675254574196551,0.8269611824916575,0.8314867244800143,OK
300,0.05,4,6,0.85,0.8,2,0.1,5,3,0.8203299152920196,0.8287654730581974,0.8203299152920196,0.9325461829045156,0.8673500204844118,0.8274739314270857,0.8306618810887932,OK
300,0.05,4,6,0.85,0.7,1,0.5,10,3,0.8203299152920196,0.8287602680166093,0.8203299152920196,0.9317230401147173,0.8672624126835443,0.8274962339341588,0.8316427759324074,OK
500,0.03,4,6,0.75,0.8,1,0.1,10,3,0.8203299152920196,0.8287602680166093,0.8203299152920196,0.9320436660643941,0.8672624126835443,0.8263146915683292,0.8312637938337383,OK
500,0.03,4,4,0.85,0.7,2,0.5,10,3,0.8203299152920196,0.828749817877375,0.8203299152920196,0.931639134837352,0.8670874182135507,0.826827449449211,0.8311523285106004,OK
300,0.05,4,4,0.75,0.8,2,0.1,5,3,0.8203299152920196,0.8287340424376259,0.8203299152920196,0.9323241988547515,0.866825478735469,0.8278305985948172,0.8315758967385246,OK
500,0.03,4,4,0.85,0.8,2,0.1,10,3,0.8202407489968792,0.828662208009024,0.8202407489968792,0.9317556356941442,0.8669589598360422,0.8259580065096902,0.8302828989901242,OK
300,0.05,4,4,0.75,0.8,1,0.5,5,3,0.8202407489968792,0.8286569536096171,0.8202407489968792,0.9318249037863614,0.8668716135341764,0.8278306179766335,0.8325567915821388,OK
400,0.01,6,3,0.7,0.7,1,0.1,1,3,0.8202407489968792,0.8286251460659444,0.8202407489968792,0.9309121877874486,0.8663490791348922,0.8244643870811856,0.8315090175446419,OK
300,0.05,4,6,0.85,0.7,2,0.1,10,3,0.8201515827017387,0.8286162205495825,0.8201515827017387,0.9318855804872958,0.8675316221652282,0.8276077077058918,0.8312415007691107,OK
300,0.05,4,6,0.75,0.8,1,0.5,10,3,0.8201515827017387,0.8286058935801103,0.8201515827017387,0.9313720459833534,0.867355905008399,0.8262032103420514,0.8309739839935796,OK
300,0.05,4,4,0.85,0.7,2,0.1,10,3,0.8201515827017387,0.8286007100806325,0.8201515827017387,0.9312313022886591,0.8672681571544896,0.8272509987927097,0.8303943643132622,OK
300,0.05,4,4,0.75,0.8,2,0.5,5,3,0.8201515827017387,0.8285955132299674,0.8201515827017387,0.9318253413109177,0.8671804830628123,0.8277637372917753,0.8323115678712353,OK
500,0.03,4,6,0.75,0.8,2,0.1,10,3,0.8200624164065983,0.8285079285911949,0.8200624164065983,0.9318492659491422,0.8670519068147663,0.8265153425683573,0.8305281227010277,OK
500,0.03,4,4,0.85,0.8,1,0.1,10,3,0.8200624164065983,0.828476411025096,0.8200624164065983,0.9317667329078844,0.866527651695163,0.8254452948469857,0.8308625186704416,OK
400,0.01,6,5,0.7,0.7,3,0.0,1,3,0.8200624164065983,0.828476411025096,0.8200624164065983,0.9307136709638737,0.866527651695163,0.8241522906366946,0.8311969146398556,OK
400,0.01,6,3,0.7,0.7,3,0.0,1,3,0.8200624164065983,0.8284604713799648,0.8200624164065983,0.9308336123546752,0.8662665161124661,0.8243752262528886,0.8316650689970351,OK
500,0.03,4,6,0.85,0.8,1,0.5,10,3,0.8199732501114578,0.8284255534017374,0.8199732501114578,0.9319296312550996,0.867010945641213,0.8263369836390394,0.8302160197962414,OK
500,0.03,4,4,0.75,0.8,2,0.5,10,3,0.8198840838163174,0.8283638888412747,0.8198840838163174,0.9320262645195506,0.8673212405377433,0.8267828489077917,0.8306618810887932,OK
500,0.03,4,4,0.85,0.8,2,0.5,5,3,0.8198840838163174,0.8283535598693966,0.8198840838163174,0.9324629140265042,0.8671454723309511,0.8269611929280201,0.8301714336669862,OK
500,0.03,4,4,0.85,0.8,2,0.5,10,3,0.8198840838163174,0.8283379661814735,0.8198840838163174,0.9317053999201159,0.8668823731139716,0.8258688441904841,0.8301045544731034,OK
400,0.05,6,5,0.7,0.7,1,0.1,1,5,0.8192599197503344,0.8283317224772431,0.8192599197503344,0.9439535418925387,0.8788465659311663,0.8281427397665769,0.8435472724435428,OK
500,0.03,4,4,0.75,0.8,1,0.1,5,3,0.8198840838163174,0.8283275034990472,0.8198840838163174,0.9322339096963637,0.866707341892025,0.8278529234655245,0.8313529660922487,OK
500,0.03,4,6,0.85,0.7,2,0.5,10,3,0.8198840838163174,0.8283275034990472,0.8198840838163174,0.9314933794977425,0.866707341892025,0.8268943286431604,0.8315313106092694,OK
500,0.03,4,6,0.75,0.8,2,0.5,5,3,0.8198840838163174,0.8283117090185611,0.8198840838163174,0.9321878701805776,0.866445346637462,0.8274962473523395,0.8311523285106004,OK
500,0.03,4,6,0.85,0.8,2,0.5,5,3,0.819794917521177,0.8282608007302716,0.819794917521177,0.9323646499887078,0.8669290673642039,0.8270280795765141,0.8305058296364001,OK
300,0.05,4,6,0.85,0.8,1,0.5,5,3,0.819794917521177,0.8282346310488309,0.819794917521177,0.9325298751710623,0.8664915076039932,0.8265822172895797,0.8311969146398556,OK
400,0.01,6,3,0.7,0.7,3,0.1,1,3,0.819794917521177,0.8282187683929172,0.819794917521177,0.9307959454678939,0.8662298537776807,0.824085423370017,0.8309293978643244,OK
400,0.01,6,5,0.7,0.7,1,1.0,1,3,0.819794917521177,0.8282134539965915,0.819794917521177,0.9304794362265402,0.8661427826005115,0.8241299985659841,0.8309071047996968,OK
500,0.03,4,4,0.85,0.8,1,0.1,5,3,0.8197057512260365,0.8282093606864702,0.8197057512260365,0.9324519759126026,0.8674158522460128,0.8265153276592678,0.8314421383507591,OK
300,0.05,4,6,0.85,0.8,1,0.1,10,3,0.8197057512260365,0.828188789182866,0.8197057512260365,0.9317735344259834,0.8670637557691349,0.8261363609662812,0.8304166573778897,OK
300,0.05,4,4,0.85,0.8,2,0.1,5,3,0.8197057512260365,0.8281836128989704,0.8197057512260365,0.9326194682676564,0.866975916145678,0.827139551857338,0.8312860868983659,OK
300,0.05,4,6,0.75,0.8,1,0.1,10,3,0.8197057512260365,0.8281784232398425,0.8197057512260365,0.9310670515928161,0.8668881502389357,0.8264707315905753,0.8309293978643244,OK
300,0.05,4,6,0.85,0.8,1,0.1,5,3,0.8196165849308962,0.8281064026632651,0.8196165849308962,0.9326149736972169,0.867022919451779,0.8274516363745574,0.8313083799629936,OK
300,0.05,4,4,0.85,0.7,2,0.5,10,3,0.8196165849308962,0.8280960449740026,0.8196165849308962,0.9314226198445388,0.866847247774631,0.8266936776431321,0.8313529660922487,OK
500,0.03,4,4,0.75,0.8,2,0.1,10,3,0.8196165849308962,0.8280960449740026,0.8196165849308962,0.932093722851104,0.866847247774631,0.8264930385703754,0.8309962770582072,OK
500,0.03,4,6,0.75,0.8,2,0.5,10,3,0.8196165849308962,0.8280856337452771,0.8196165849308962,0.9319012717088747,0.8666718707980142,0.8264930355885575,0.8306395880241657,OK
400,0.01,6,3,0.7,0.7,1,1.0,1,3,0.8196165849308962,0.8280487721221531,0.8196165849308962,0.9305907265636193,0.8660603674780306,0.8243529282185423,0.8311523285106004,OK
500,0.03,4,4,0.75,0.8,1,0.5,10,3,0.8195274186357557,0.828013665928544,0.8195274186357557,0.9316005332390189,0.8668063599604049,0.8264930430431021,0.8301491406023586,OK
500,0.03,4,6,0.85,0.8,2,0.1,5,3,0.8195274186357557,0.828013665928544,0.8195274186357557,0.932241188513978,0.8668063599604049,0.8263815722531872,0.8305950018949105,OK
500,0.03,4,6,0.75,0.8,1,0.5,10,3,0.8195274186357557,0.8279928063680594,0.8195274186357557,0.9316934276572637,0.8664557681220629,0.8260917663884976,0.8302606059254966,OK
300,0.05,4,6,0.85,0.8,2,0.5,5,3,0.8195274186357557,0.8279875579614213,0.8195274186357557,0.932536676689161,0.8663683040439182,0.8265153366047215,0.8317542412555454,OK
400,0.01,6,5,0.7,0.7,1,0.0,1,3,0.8195274186357557,0.8279557855149112,0.8195274186357557,0.930799047914746,0.8658450610828433,0.8242637554629737,0.8312860868983659,OK
400,0.01,6,5,0.7,0.7,1,0.1,1,3,0.8195274186357557,0.8279504430490826,0.8195274186357557,0.9307491104529151,0.8657581104679737,0.8239516545457558,0.8310408631874624,OK
500,0.03,4,4,0.85,0.8,1,0.5,10,3,0.8194382523406153,0.827910443043987,0.8194382523406153,0.9318517319966402,0.8664147627303628,0.8259357308389782,0.8303720712486345,OK
300,0.05,4,6,0.85,0.8,2,0.5,10,3,0.8193490860454749,0.8278540786101102,0.8193490860454749,0.931805811805733,0.8668125263746047,0.8257796729258245,0.8308625186704416,OK
300,0.05,4,4,0.85,0.8,1,0.1,10,3,0.8193490860454749,0.8278280789523096,0.8193490860454749,0.9322921800122397,0.8663737720115877,0.826961197400747,0.830840225605814,OK
300,0.05,4,6,0.75,0.8,2,0.1,10,3,0.8192599197503344,0.8277973371901987,0.8192599197503344,0.931639234274751,0.8672124778094917,0.8267605538552635,0.8305504157656554,OK
400,0.01,6,5,0.7,0.7,3,0.1,1,3,0.8192599197503344,0.8277087795806249,0.8192599197503344,0.9306075911465076,0.8657213948787302,0.8240408138831438,0.8309071047996968,OK
400,0.01,6,3,0.7,0.7,3,1.0,1,3,0.8192599197503344,0.8277034494067743,0.8192599197503344,0.9305829306715294,0.8656343450993512,0.8239516694548453,0.8306841741534209,OK
300,0.05,4,4,0.75,0.8,2,0.1,10,3,0.819170753455194,0.8276893066984504,0.819170753455194,0.9314873734788367,0.86673091917097,0.8271395235300679,0.8306618810887932,OK
300,0.05,4,4,0.85,0.8,1,0.1,5,3,0.819170753455194,0.8276841418663887,0.819170753455194,0.9327858469238404,0.8666429549868917,0.8273847512169724,0.8306172949595381,OK
400,0.05,6,5,0.7,0.7,3,0.1,1,5,0.8184574230940704,0.827588476878401,0.8184574230940704,0.9438353307124816,0.8786168971908829,0.8255790651621558,0.8389103150010032,OK
500,0.03,4,6,0.85,0.8,2,0.1,10,3,0.8190815871600535,0.8275809820295504,0.8190815871600535,0.9315202872579406,0.8662508877836327,0.82584654317432,0.8308848117350692,OK
400,0.01,6,5,0.7,0.7,3,1.0,1,3,0.8190815871600535,0.8275494137438654,0.8190815871600535,0.9303552786900166,0.8657262134683461,0.8237956070689648,0.8304612435071449,OK
300,0.05,4,6,0.85,0.8,2,0.1,10,3,0.8189924208649131,0.8275142051226672,0.8189924208649131,0.9320569906758743,0.8664733835991789,0.8259579960733275,0.8302606059254966,OK
400,0.05,6,3,0.7,0.7,3,0.1,1,5,0.8181899242086491,0.8273597207261599,0.8181899242086491,0.9441746310057106,0.8790998362550804,0.8261809719440634,0.8401810196847761,OK
500,0.03,4,4,0.85,0.8,1,0.5,5,3,0.8186357556843513,0.8271898316697728,0.8186357556843513,0.9326057856815396,0.8663982851839366,0.8268943196977067,0.8314644314153866,OK
